frame,phase,state,detected,total_us,acquire_us,border_us,threshold_us,morphology_us,blobs_us,track_us,control_us,roi_w,roi_h,border,err,left,right
2610,borda,TRACKING,1,152,0,24,24,87,17,0,0,123,131,1,-0.7250,-1.000,-0.467
2611,borda,TRACKING,1,155,0,25,24,87,18,0,1,120,131,1,-0.7375,-1.000,-0.467
2612,borda,TRACKING,1,157,0,26,23,89,18,0,0,117,131,1,-0.7563,-1.000,-0.467
2613,borda,TRACKING,1,144,0,24,22,81,16,1,0,114,131,1,-0.7750,-1.000,-0.467
2614,borda,TRACKING,1,144,0,24,21,83,16,0,0,111,131,1,-0.7937,-1.000,-0.467
2615,borda,TRACKING,1,140,0,24,21,79,16,0,0,108,131,1,-0.8125,-1.000,-0.467
2616,borda,TRACKING,1,135,0,24,20,75,16,0,0,105,131,1,-0.8313,-1.000,-0.467
2617,borda,TRACKING,1,136,0,24,20,76,15,0,0,102,131,1,-0.8500,-1.000,-0.467
2618,borda,TRACKING,1,131,0,24,19,73,15,0,0,99,131,1,-0.8687,-1.000,-0.467
2619,borda,TRACKING,1,121,0,24,17,66,14,0,0,96,131,1,-0.8875,-1.000,-0.467
2620,borda,TRACKING,1,122,0,23,18,67,14,0,0,93,131,1,-0.9062,-1.000,-0.467
2621,borda,TRACKING,1,122,0,23,16,67,15,0,0,92,131,1,-0.9125,-1.000,-0.467
2622,borda,TRACKING,1,133,0,25,18,74,15,0,0,94,131,1,-0.9062,-1.000,-0.467
2623,borda,TRACKING,1,137,0,26,20,74,17,0,0,96,131,1,-0.8938,-1.000,-0.467
2624,borda,TRACKING,1,137,0,25,19,75,17,0,0,98,131,1,-0.8750,-1.000,-0.467
2625,borda,TRACKING,1,141,0,27,20,77,16,0,1,100,131,1,-0.8500,-1.000,-0.467
2626,borda,TRACKING,1,146,0,26,20,80,19,1,0,102,131,1,-0.8313,-1.000,-0.467
2627,borda,TRACKING,1,138,0,25,20,77,15,1,0,104,131,1,-0.8062,-1.000,-0.467
2628,borda,TRACKING,1,140,0,25,20,78,15,0,1,106,131,1,-0.7812,-1.000,-0.467
2629,borda,TRACKING,1,136,0,23,20,77,15,0,0,108,131,1,-0.7563,-1.000,-0.467
2630,borda,TRACKING,1,135,0,23,20,76,16,0,0,110,131,1,-0.7312,-1.000,-0.467
2631,borda,TRACKING,1,134,0,23,21,74,16,0,0,112,131,1,-0.7063,-1.000,-0.467
2632,borda,TRACKING,1,137,0,24,20,77,16,0,0,114,131,1,-0.6875,-1.000,-0.467
2633,borda,TRACKING,1,139,0,23,20,80,16,0,0,116,131,1,-0.6687,-1.000,-0.467
2634,borda,TRACKING,1,142,0,23,21,82,15,1,0,118,131,1,-0.6438,-1.000,-0.467
2635,borda,TRACKING,1,148,0,25,22,83,17,1,0,120,131,1,-0.6250,-1.000,-0.467
2636,borda,TRACKING,1,159,0,26,24,90,18,0,0,122,131,1,-0.6125,-1.000,-0.467
2637,borda,TRACKING,1,153,0,24,23,88,18,0,0,124,131,1,-0.5938,-1.000,-0.467
2638,borda,TRACKING,1,157,0,24,23,90,18,0,0,126,131,1,-0.5813,-1.000,-0.467
2639,borda,TRACKING,1,157,0,25,24,87,20,0,0,128,131,1,-0.5625,-1.000,-0.467
2640,borda,TRACKING,1,153,0,24,23,86,20,0,0,130,131,1,-0.5500,-1.000,-0.467
2641,borda,TRACKING,1,151,0,23,23,87,18,0,0,131,131,1,-0.5375,-1.000,-0.467
2642,borda,TRACKING,1,152,0,25,23,87,17,0,0,131,131,1,-0.5250,-1.000,-0.467
2643,borda,TRACKING,1,151,0,23,24,87,17,0,0,131,131,1,-0.5125,-1.000,-0.467
2644,borda,TRACKING,1,151,0,23,24,87,16,0,0,131,131,1,-0.5000,-1.000,-0.467
2645,borda,TRACKING,1,151,0,24,23,87,16,0,0,131,131,1,-0.4875,-1.000,-0.467
2646,borda,TRACKING,1,150,0,24,23,87,16,0,0,131,131,1,-0.4750,-1.000,-0.467
2647,borda,TRACKING,1,150,0,24,23,87,16,0,0,131,131,1,-0.4625,-1.000,-0.467
2648,borda,TRACKING,1,150,0,23,24,86,17,0,0,131,131,1,-0.4500,-1.000,-0.467
2649,borda,TRACKING,1,150,0,23,24,86,16,1,0,131,131,1,-0.4375,-1.000,-0.467
2650,borda,TRACKING,1,150,0,24,23,87,15,0,0,131,131,1,-0.4250,-1.000,-0.467
2651,borda,TRACKING,1,143,0,22,22,83,16,0,0,131,131,1,-0.4125,-1.000,-0.467
2652,borda,TRACKING,1,148,0,22,22,88,16,0,0,131,131,1,-0.4000,-1.000,-0.467
2653,borda,TRACKING,1,148,0,23,23,87,15,0,0,131,131,1,-0.3875,-1.000,-0.467
2654,borda,TRACKING,1,143,0,23,22,83,15,0,0,131,131,1,-0.3750,-1.000,-0.467
2655,borda,TRACKING,1,143,0,22,23,83,15,0,0,131,131,1,-0.3625,-1.000,-0.467
2656,borda,TRACKING,1,143,0,23,22,83,15,0,0,131,131,1,-0.3500,-1.000,-0.467
2657,borda,TRACKING,1,142,0,21,23,82,15,0,0,131,131,1,-0.3375,-1.000,-0.467
2658,borda,TRACKING,1,143,0,22,23,82,16,0,0,131,131,1,-0.3250,-1.000,-0.467
2659,borda,TRACKING,1,143,0,22,23,82,16,0,0,131,131,1,-0.3187,-1.000,-0.467
2660,borda,TRACKING,1,149,0,23,23,87,16,0,0,131,131,1,-0.3063,-1.000,-0.467
2661,borda,TRACKING,1,151,0,25,23,87,16,0,0,131,131,1,-0.2937,-1.000,-0.467
2662,borda,TRACKING,1,145,0,22,22,85,15,0,0,131,131,1,-0.2812,-1.000,-0.467
2663,borda,TRACKING,1,144,0,22,22,85,15,0,0,131,131,1,-0.2688,-1.000,-0.467
2664,borda,TRACKING,1,142,0,22,23,82,15,0,0,131,131,1,-0.2562,-1.000,-0.467
2665,borda,TRACKING,1,142,0,22,22,83,15,0,0,131,131,1,-0.2438,-1.000,-0.467
2666,borda,TRACKING,1,142,0,21,23,82,15,0,0,131,131,1,-0.2313,-1.000,-0.467
2667,borda,TRACKING,1,143,0,23,22,83,15,0,0,131,131,1,-0.2188,-1.000,-0.467
2668,borda,TRACKING,1,143,0,23,22,82,15,0,0,131,131,1,-0.2062,-1.000,-0.467
2669,borda,TRACKING,1,143,0,22,23,82,15,1,0,131,131,1,-0.1937,-1.000,-0.467
2670,borda,TRACKING,1,142,0,22,22,83,15,0,0,131,131,1,-0.1813,-1.000,-0.467
2671,borda,TRACKING,1,142,0,21,23,83,15,0,0,131,131,1,-0.1688,-1.000,-0.467
2672,borda,TRACKING,1,144,0,23,22,83,15,0,0,131,131,1,-0.1562,-1.000,-0.467
2673,borda,TRACKING,1,143,0,22,23,82,15,0,0,131,131,1,-0.1437,-1.000,-0.467
2674,borda,TRACKING,1,143,0,22,22,83,16,0,0,131,131,1,-0.1312,-1.000,-0.467
2675,borda,TRACKING,1,143,0,22,22,83,16,0,0,131,131,1,-0.1187,-1.000,-0.467
2676,borda,TRACKING,1,143,0,22,23,82,16,0,0,131,131,1,-0.1063,-1.000,-0.467
2677,borda,TRACKING,1,143,0,23,22,83,15,0,0,131,131,1,-0.0938,-1.000,-0.467
2678,borda,TRACKING,1,144,0,22,22,85,15,0,0,131,131,1,-0.0812,-1.000,-0.467
2679,borda,TRACKING,1,145,0,23,22,82,18,0,0,131,131,1,-0.0688,-1.000,-0.467
2680,borda,TRACKING,1,143,0,23,22,83,15,0,0,131,131,1,-0.0500,-1.000,-0.467
2681,borda,TRACKING,1,143,0,23,22,83,15,0,0,131,131,1,-0.0375,-1.000,-0.467
2682,borda,TRACKING,1,143,0,23,22,83,15,0,0,131,131,1,-0.0250,-1.000,-0.467
2683,borda,TRACKING,1,143,0,22,22,83,15,0,0,131,131,1,-0.0125,-1.000,-0.467
2684,borda,TRACKING,1,143,0,23,22,83,15,0,0,131,131,1,0.0000,-1.000,-0.467
2685,borda,TRACKING,1,143,0,23,22,83,15,0,0,131,131,1,0.0125,-1.000,-0.467
2686,borda,TRACKING,1,142,0,22,22,83,15,0,0,131,131,1,0.0250,-1.000,-0.467
2687,borda,TRACKING,1,143,0,23,22,83,15,0,0,131,131,1,0.0375,-1.000,-0.467
2688,borda,TRACKING,1,142,0,21,22,82,15,0,0,131,131,1,0.0500,-1.000,-0.467
2689,borda,TRACKING,1,142,0,22,22,83,15,0,0,131,131,1,0.0625,-1.000,-0.467
2690,borda,TRACKING,1,142,0,22,22,83,15,0,0,131,131,1,0.0750,-1.000,-0.467
2691,borda,TRACKING,1,142,0,22,22,83,15,0,0,131,131,1,0.0875,-1.000,-0.467
2692,borda,TRACKING,1,171,0,50,22,83,16,0,0,131,131,1,0.1000,-1.000,-0.467
2693,borda,TRACKING,1,147,0,23,22,87,15,0,0,131,131,1,0.1125,-1.000,-0.467
2694,borda,TRACKING,1,150,0,23,24,87,16,0,0,131,131,1,0.1250,-1.000,-0.467
2695,borda,TRACKING,1,158,0,25,24,92,16,0,0,131,131,1,0.1375,-1.000,-0.467
2696,borda,TRACKING,1,157,0,24,25,91,16,0,0,131,131,1,0.1500,-1.000,-0.467
2697,borda,TRACKING,1,169,0,26,26,100,17,0,0,131,131,1,0.1625,-1.000,-0.467
2698,borda,TRACKING,1,172,0,26,26,102,17,1,0,131,131,1,0.1750,-1.000,-0.467
2699,borda,TRACKING,1,165,0,25,26,96,18,0,0,131,131,1,0.1875,-1.000,-0.467
2700,borda,TRACKING,1,166,0,26,26,96,18,0,0,131,131,1,0.2000,-1.000,-0.467
2701,borda,TRACKING,1,175,0,27,27,102,18,0,0,131,131,1,0.2062,-1.000,-0.467
2702,borda,TRACKING,1,186,0,29,29,108,20,0,0,131,131,1,0.2188,-1.000,-0.467
2703,borda,TRACKING,1,208,0,31,32,121,23,0,0,131,131,1,0.2313,-1.000,-0.467
2704,borda,TRACKING,1,224,0,35,35,130,24,0,0,131,131,1,0.2438,-1.000,-0.467
2705,borda,TRACKING,1,210,0,34,32,122,22,0,0,131,131,1,0.2562,-1.000,-0.467
2706,borda,TRACKING,1,185,0,29,29,107,19,0,1,131,131,1,0.2688,-1.000,-0.467
2707,borda,TRACKING,1,178,0,27,27,106,18,0,0,131,131,1,0.2812,-1.000,-0.467
2708,borda,TRACKING,1,165,0,26,25,96,18,0,0,131,131,1,0.2937,-1.000,-0.467
2709,borda,TRACKING,1,165,0,26,26,96,17,0,0,131,131,1,0.3063,-1.000,-0.467
2710,borda,TRACKING,1,165,0,26,26,95,18,0,0,131,131,1,0.3187,-1.000,-0.467
2711,borda,TRACKING,1,166,0,26,26,96,17,0,0,131,131,1,0.3313,-1.000,-0.467
2712,borda,TRACKING,1,157,0,25,25,91,16,0,0,131,131,1,0.3438,-1.000,-0.467
2713,borda,TRACKING,1,158,0,25,25,91,16,0,1,131,131,1,0.3562,-1.000,-0.467
2714,borda,TRACKING,1,156,0,24,24,91,17,0,0,131,131,1,0.3688,-1.000,-0.467
2715,borda,TRACKING,1,163,0,25,29,92,16,0,1,131,131,1,0.3812,-1.000,-0.467
2716,borda,TRACKING,1,149,0,23,24,87,15,0,0,131,131,1,0.3938,-1.000,-0.467
2717,borda,TRACKING,1,159,0,25,24,92,16,0,1,131,131,1,0.4062,-1.000,-0.467
2718,borda,TRACKING,1,166,0,27,26,95,18,0,0,131,131,1,0.4187,-1.000,-0.467
2719,borda,TRACKING,1,175,0,28,27,102,18,0,0,131,131,1,0.4313,-1.000,-0.467
2720,borda,TRACKING,1,169,0,27,26,97,18,0,0,131,131,1,0.4437,-1.000,-0.467
2721,borda,TRACKING,1,168,0,27,26,96,18,1,0,131,131,1,0.4563,-1.000,-0.467
2722,borda,TRACKING,1,186,0,27,28,111,19,1,0,131,131,1,0.4688,-1.000,-0.467
2723,borda,TRACKING,1,187,0,29,30,107,20,0,0,131,131,1,0.4812,-1.000,-0.467
2724,borda,TRACKING,1,198,0,32,31,114,21,0,0,131,131,1,0.4938,-1.000,-0.467
2725,borda,TRACKING,1,197,0,31,30,114,21,0,0,131,131,1,0.5063,-1.000,-0.467
2726,borda,TRACKING,1,202,0,31,30,118,21,0,1,131,131,1,0.5188,-1.000,-0.467
2727,borda,TRACKING,1,185,0,28,29,107,20,0,1,131,131,1,0.5312,-1.000,-0.467
2728,borda,TRACKING,1,184,0,29,29,107,19,0,0,131,131,1,0.5437,-1.000,-0.467
2729,borda,TRACKING,1,174,0,27,27,102,17,1,0,131,131,1,0.5562,-1.000,-0.467
2730,borda,TRACKING,1,175,0,28,27,101,18,0,1,131,131,1,0.5750,-1.000,-0.467
2731,borda,TRACKING,1,175,0,27,27,101,19,1,0,131,131,1,0.5875,-1.000,-0.467
2732,borda,TRACKING,1,178,0,27,27,105,18,1,0,131,131,1,0.6000,-1.000,-0.467
2733,borda,TRACKING,1,165,0,26,26,96,17,0,0,131,131,1,0.6125,-1.000,-0.467
2734,borda,TRACKING,1,174,0,27,27,101,18,0,1,131,131,1,0.6250,-1.000,-0.467
2735,borda,TRACKING,1,184,0,28,29,107,20,0,0,131,131,1,0.6375,-1.000,-0.467
2736,borda,TRACKING,1,184,0,29,29,104,22,0,0,129,131,1,0.6500,-1.000,-0.467
2737,borda,TRACKING,1,176,0,26,27,102,20,1,0,127,131,1,0.6625,-1.000,-0.467
2738,borda,TRACKING,1,177,0,26,26,100,24,0,0,125,131,1,0.6750,-1.000,-0.467
2739,borda,TRACKING,1,166,0,27,28,92,18,0,0,123,131,1,0.6875,-1.000,-0.467
2740,borda,TRACKING,1,169,0,27,28,94,19,0,0,121,131,1,0.7000,-1.000,-0.467
2741,borda,TRACKING,1,168,0,27,25,97,19,0,0,119,131,1,0.7125,-1.000,-0.467
2742,borda,TRACKING,1,164,0,27,25,94,18,0,0,117,131,1,0.7250,-1.000,-0.467
2743,borda,TRACKING,1,172,0,30,26,96,20,0,0,115,131,1,0.7375,-1.000,-0.467
2744,borda,TRACKING,1,168,0,29,25,94,19,0,0,113,131,1,0.7500,-1.000,-0.467
2745,borda,TRACKING,1,179,0,29,25,106,19,0,0,111,131,1,0.7625,-1.000,-0.467
2746,borda,TRACKING,1,168,0,30,24,95,18,0,0,109,131,1,0.7750,-1.000,-0.467
2747,borda,TRACKING,1,164,0,30,24,91,19,0,0,107,131,1,0.7875,-1.000,-0.467
2748,borda,TRACKING,1,159,0,28,24,88,18,0,0,105,131,1,0.8000,-1.000,-0.467
2749,borda,TRACKING,1,162,0,30,23,91,18,0,0,103,131,1,0.8125,-1.000,-0.467
2750,borda,TRACKING,1,157,0,28,23,88,18,0,0,101,131,1,0.8250,-1.000,-0.467
2751,borda,TRACKING,1,149,0,31,21,80,17,0,0,99,131,1,0.8375,-1.000,-0.467
2752,borda,TRACKING,1,142,0,26,21,78,17,0,0,97,131,1,0.8500,-1.000,-0.467
2753,borda,TRACKING,1,145,0,27,20,81,17,0,0,95,131,1,0.8625,-1.000,-0.467
2754,borda,TRACKING,1,142,0,27,20,78,16,0,1,93,131,1,0.8750,-1.000,-0.467
2755,borda,TRACKING,1,138,0,27,19,76,16,0,0,91,131,1,0.8750,-1.000,-0.467
2756,borda,TRACKING,1,144,0,28,20,80,16,0,0,94,131,1,0.8625,-1.000,-0.467
2757,borda,TRACKING,1,139,0,27,20,76,16,0,0,97,131,1,0.8500,-1.000,-0.467
2758,borda,TRACKING,1,139,0,25,20,78,16,0,0,100,131,1,0.8250,-1.000,-0.467
2759,borda,TRACKING,1,145,0,27,20,81,17,0,0,103,131,1,0.8000,-1.000,-0.467
2760,borda,TRACKING,1,146,0,27,21,81,17,0,0,106,131,1,0.7688,-1.000,-0.467
2761,borda,TRACKING,1,149,0,26,21,85,17,0,0,109,131,1,0.7437,-1.000,-0.467
2762,borda,TRACKING,1,147,0,25,21,84,16,1,0,112,131,1,0.7125,-1.000,-0.467
2763,borda,TRACKING,1,149,0,24,22,86,17,0,0,115,131,1,0.6812,-1.000,-0.467
2764,borda,TRACKING,1,150,0,25,22,86,17,0,0,118,131,1,0.6500,-1.000,-0.467
2765,borda,TRACKING,1,150,0,25,22,85,17,1,0,121,131,1,0.6187,-1.000,-0.467
2766,borda,TRACKING,1,155,0,24,23,89,17,0,0,124,131,1,0.5938,-1.000,-0.467
2767,borda,TRACKING,1,151,0,23,23,87,17,0,0,127,131,1,0.5625,-1.000,-0.467
2768,borda,TRACKING,1,151,0,24,23,86,18,0,0,130,131,1,0.5375,-1.000,-0.467
2769,borda,TRACKING,1,153,0,23,24,87,17,0,1,131,131,1,0.5125,-1.000,-0.467
2770,borda,TRACKING,1,151,0,23,23,87,17,0,1,131,131,1,0.4875,-1.000,-0.467
2771,borda,TRACKING,1,153,0,26,23,87,17,0,0,131,131,1,0.4625,-1.000,-0.467
2772,borda,TRACKING,1,154,0,23,26,87,17,0,0,131,131,1,0.4437,-1.000,-0.467
2773,borda,TRACKING,1,149,0,22,22,89,16,0,0,131,131,1,0.4187,-1.000,-0.467
2774,borda,TRACKING,1,144,0,22,23,83,16,0,0,131,131,1,0.4000,-1.000,-0.467
2775,borda,TRACKING,1,156,0,24,24,92,16,0,0,131,131,1,0.3812,-1.000,-0.467
2776,borda,TRACKING,1,169,0,25,26,96,22,0,0,131,131,1,0.3625,-1.000,-0.467
2777,borda,TRACKING,1,173,0,26,26,102,17,0,0,131,131,1,0.3438,-1.000,-0.467
2778,borda,TRACKING,1,167,0,26,25,96,18,0,0,131,131,1,0.3250,-1.000,-0.467
2779,borda,TRACKING,1,166,0,27,26,96,17,0,0,131,131,1,0.3063,-1.000,-0.467
2780,borda,TRACKING,1,158,0,25,25,91,17,0,0,131,131,1,0.2875,-1.000,-0.467
2781,borda,TRACKING,1,157,0,24,25,91,16,0,1,131,131,1,0.2688,-1.000,-0.467
2782,borda,TRACKING,1,155,0,24,24,91,15,0,0,131,131,1,0.2500,-1.000,-0.467
2783,borda,TRACKING,1,156,0,24,24,91,16,0,0,131,131,1,0.2313,-1.000,-0.467
2784,borda,TRACKING,1,157,0,25,24,91,17,0,0,131,131,1,0.2125,-1.000,-0.467
2785,borda,TRACKING,1,156,0,24,24,91,16,0,0,131,131,1,0.1937,-1.000,-0.467
2786,borda,TRACKING,1,156,0,24,25,91,16,0,0,131,131,1,0.1750,-1.000,-0.467
2787,borda,TRACKING,1,157,0,25,24,91,16,0,0,131,131,1,0.1562,-1.000,-0.467
2788,borda,TRACKING,1,156,0,24,24,91,17,0,0,131,131,1,0.1375,-1.000,-0.467
2789,borda,TRACKING,1,149,0,24,23,87,15,0,0,131,131,1,0.1187,-1.000,-0.467
2790,borda,TRACKING,1,150,0,24,23,87,15,0,1,131,131,1,0.1000,-1.000,-0.467
2791,borda,TRACKING,1,150,0,24,23,87,16,0,0,131,131,1,0.0812,-1.000,-0.467
2792,borda,TRACKING,1,150,0,24,23,87,16,0,0,131,131,1,0.0625,-1.000,-0.467
2793,borda,TRACKING,1,143,0,22,22,82,15,0,0,131,131,1,0.0437,-1.000,-0.467
2794,borda,TRACKING,1,142,0,22,22,83,14,1,0,131,131,1,0.0312,-1.000,-0.467
2795,borda,TRACKING,1,142,0,22,22,83,15,0,0,131,131,1,0.0125,-1.000,-0.467
2796,borda,TRACKING,1,147,0,26,23,83,15,0,0,131,131,1,-0.0063,-1.000,-0.467
2797,borda,TRACKING,1,150,0,22,22,90,15,0,1,131,131,1,-0.0250,-1.000,-0.467
2798,borda,TRACKING,1,154,0,23,23,88,19,0,1,131,131,1,-0.0437,-1.000,-0.467
2799,borda,TRACKING,1,156,0,24,24,91,16,0,0,131,131,1,-0.0625,-1.000,-0.467
2800,borda,TRACKING,1,168,0,26,26,99,17,0,0,131,131,1,-0.0812,-1.000,-0.467
2801,borda,TRACKING,1,172,0,26,31,97,17,0,0,131,131,1,-0.1000,-1.000,-0.467
2802,borda,TRACKING,1,165,0,26,26,96,16,0,1,131,131,1,-0.1187,-1.000,-0.467
2803,borda,TRACKING,1,166,0,26,27,96,17,0,0,131,131,1,-0.1375,-1.000,-0.467
2804,borda,TRACKING,1,166,0,26,26,96,18,0,0,131,131,1,-0.1562,-1.000,-0.467
2805,borda,TRACKING,1,175,0,26,27,101,19,0,0,131,131,1,-0.1750,-1.000,-0.467
2806,borda,TRACKING,1,193,0,29,29,114,21,0,0,131,131,1,-0.1937,-1.000,-0.467
2807,borda,TRACKING,1,212,0,32,33,121,24,0,0,131,131,1,-0.2125,-1.000,-0.467
2808,borda,TRACKING,1,210,0,32,33,122,23,0,0,131,131,1,-0.2313,-1.000,-0.467
2809,borda,TRACKING,1,235,0,34,36,140,25,0,0,131,131,1,-0.2500,-1.000,-0.467
2810,borda,TRACKING,1,262,0,41,41,152,27,1,0,131,131,1,-0.2688,-1.000,-0.467
2811,borda,TRACKING,1,228,0,34,35,135,24,0,0,131,131,1,-0.2875,-1.000,-0.467
2812,borda,TRACKING,1,211,0,33,32,121,22,0,1,131,131,1,-0.3063,-1.000,-0.467
2813,borda,TRACKING,1,187,0,31,29,107,19,0,0,131,131,1,-0.3250,-1.000,-0.467
2814,borda,TRACKING,1,183,0,27,28,109,18,0,0,131,131,1,-0.3438,-1.000,-0.467
2815,borda,TRACKING,1,174,0,27,27,101,19,0,0,131,131,1,-0.3688,-1.000,-0.467
2816,borda,TRACKING,1,175,0,27,27,101,18,0,0,131,131,1,-0.3875,-1.000,-0.467
2817,borda,TRACKING,1,173,0,26,28,101,17,1,0,131,131,1,-0.4062,-1.000,-0.467
2818,borda,TRACKING,1,174,0,28,27,101,18,0,0,131,131,1,-0.4250,-1.000,-0.467
2819,borda,TRACKING,1,169,0,27,28,96,18,0,0,131,131,1,-0.4437,-1.000,-0.467
2820,borda,TRACKING,1,166,0,25,26,96,17,0,1,131,131,1,-0.4625,-1.000,-0.467
2821,borda,TRACKING,1,165,0,26,25,96,17,0,0,131,131,1,-0.4812,-1.000,-0.467
2822,borda,TRACKING,1,168,0,25,26,100,17,0,0,131,131,1,-0.5000,-1.000,-0.467
2823,borda,TRACKING,1,169,0,26,29,96,17,0,0,131,131,1,-0.5188,-1.000,-0.467
2824,borda,TRACKING,1,165,0,26,25,95,17,1,0,131,131,1,-0.5375,-1.000,-0.467
2825,borda,TRACKING,1,164,0,25,25,96,17,0,1,131,131,1,-0.5562,-1.000,-0.467
2826,borda,TRACKING,1,165,0,26,25,96,18,0,0,131,131,1,-0.5750,-1.000,-0.467
2827,borda,TRACKING,1,157,0,24,25,91,16,0,0,131,131,1,-0.5938,-1.000,-0.467
2828,borda,TRACKING,1,157,0,25,24,91,16,0,0,131,131,1,-0.6125,-1.000,-0.467
2829,borda,TRACKING,1,157,0,25,24,91,16,1,0,131,131,1,-0.6313,-1.000,-0.467
2830,borda,TRACKING,1,150,0,24,23,87,16,0,0,131,131,1,-0.6500,-1.000,-0.467
2831,borda,TRACKING,1,149,0,23,24,86,16,0,0,131,131,1,-0.6687,-1.000,-0.467
2832,borda,TRACKING,1,149,0,23,23,84,16,0,0,129,131,1,-0.6875,-1.000,-0.467
2833,borda,TRACKING,1,149,0,23,23,86,17,0,0,126,131,1,-0.7063,-1.000,-0.467
2834,borda,TRACKING,1,146,0,23,22,84,16,0,1,123,131,1,-0.7250,-1.000,-0.467
2835,borda,TRACKING,1,141,0,23,22,79,16,1,0,120,131,1,-0.7375,-1.000,-0.467
2836,borda,TRACKING,1,140,0,23,21,80,16,0,0,117,131,1,-0.7563,-1.000,-0.467
2837,borda,TRACKING,1,131,0,23,19,74,15,0,0,114,131,1,-0.7750,-1.000,-0.467
2838,borda,TRACKING,1,133,0,22,19,77,15,0,0,111,131,1,-0.7937,-1.000,-0.467
2839,borda,TRACKING,1,128,0,22,20,71,15,0,0,108,131,1,-0.8125,-1.000,-0.467
2840,borda,TRACKING,1,126,0,23,19,69,15,0,0,105,131,1,-0.8313,-1.000,-0.467
2841,borda,TRACKING,1,128,0,23,18,72,15,0,0,102,131,1,-0.8500,-1.000,-0.467
2842,borda,TRACKING,1,132,0,24,20,72,16,0,0,99,131,1,-0.8687,-1.000,-0.467
2843,borda,TRACKING,1,129,0,24,19,70,16,0,0,96,131,1,-0.8875,-1.000,-0.467
2844,borda,TRACKING,1,142,0,28,20,78,16,0,0,93,131,1,-0.9062,-1.000,-0.467
2845,borda,TRACKING,1,141,0,28,20,77,16,0,0,92,131,1,-0.9125,-1.000,-0.467
2846,borda,TRACKING,1,149,0,28,20,84,17,0,0,94,131,1,-0.9062,-1.000,-0.467
2847,borda,TRACKING,1,133,0,25,20,72,16,0,0,96,131,1,-0.8938,-1.000,-0.467
2848,borda,TRACKING,1,149,0,29,21,80,17,0,0,98,131,1,-0.8750,-1.000,-0.467
2849,borda,TRACKING,1,158,0,30,22,86,19,0,0,100,131,1,-0.8500,-1.000,-0.467
2850,borda,TRACKING,1,171,0,31,24,95,20,0,0,102,131,1,-0.8313,-1.000,-0.467
2851,borda,TRACKING,1,180,0,33,27,98,22,0,0,104,131,1,-0.8062,-1.000,-0.467
2852,borda,TRACKING,1,176,0,34,25,96,20,0,1,106,131,1,-0.7812,-1.000,-0.467
2853,borda,TRACKING,1,166,0,30,24,93,19,0,0,108,131,1,-0.7563,-1.000,-0.467
2854,borda,TRACKING,1,160,0,28,23,91,18,0,0,110,131,1,-0.7312,-1.000,-0.467
2855,borda,TRACKING,1,166,0,30,25,91,20,0,0,112,131,1,-0.7063,-1.000,-0.467
2856,borda,TRACKING,1,169,0,28,26,95,19,1,0,114,131,1,-0.6875,-1.000,-0.467
2857,borda,TRACKING,1,169,0,27,31,92,19,0,0,116,131,1,-0.6687,-1.000,-0.467
2858,borda,TRACKING,1,183,0,33,31,99,20,0,0,118,131,1,-0.6438,-1.000,-0.467
2859,borda,TRACKING,1,156,0,26,23,88,19,0,0,120,131,1,-0.6250,-1.000,-0.467
2860,borda,TRACKING,1,171,0,25,33,96,17,0,0,122,131,1,-0.6125,-1.000,-0.467
2861,borda,TRACKING,1,157,0,25,23,89,20,0,0,124,131,1,-0.5938,-1.000,-0.467
2862,borda,TRACKING,1,160,0,24,24,94,18,0,0,126,131,1,-0.5813,-1.000,-0.467
2863,borda,TRACKING,1,157,0,25,24,90,18,0,0,128,131,1,-0.5625,-1.000,-0.467
2864,borda,TRACKING,1,152,0,23,23,88,18,0,0,130,131,1,-0.5500,-1.000,-0.467
2865,borda,TRACKING,1,152,0,22,23,89,17,0,0,131,131,1,-0.5375,-1.000,-0.467
2866,borda,TRACKING,1,153,0,23,23,87,20,0,0,131,131,1,-0.5250,-1.000,-0.467
2867,borda,TRACKING,1,149,0,24,23,87,15,0,0,131,131,1,-0.5125,-1.000,-0.467
2868,borda,TRACKING,1,150,0,23,24,86,17,0,0,131,131,1,-0.5000,-1.000,-0.467
2869,borda,TRACKING,1,143,0,22,22,83,15,0,1,131,131,1,-0.4875,-1.000,-0.467
2870,borda,TRACKING,1,144,0,23,22,83,16,0,0,131,131,1,-0.4750,-1.000,-0.467
2871,borda,TRACKING,1,147,0,22,22,87,16,0,0,131,131,1,-0.4625,-1.000,-0.467
2872,borda,TRACKING,1,147,0,23,24,85,15,0,0,131,131,1,-0.4500,-1.000,-0.467
2873,borda,TRACKING,1,144,0,23,22,83,15,1,0,131,131,1,-0.4375,-1.000,-0.467
2874,borda,TRACKING,1,143,0,22,22,83,16,0,0,131,131,1,-0.4250,-1.000,-0.467
2875,borda,TRACKING,1,143,0,22,22,83,16,0,0,131,131,1,-0.4125,-1.000,-0.467
2876,borda,TRACKING,1,143,0,22,22,83,15,0,0,131,131,1,-0.4000,-1.000,-0.467
2877,borda,TRACKING,1,142,0,22,23,82,15,0,0,131,131,1,-0.3875,-1.000,-0.467
2878,borda,TRACKING,1,143,0,22,22,83,16,0,0,131,131,1,-0.3750,-1.000,-0.467
2879,borda,TRACKING,1,143,0,23,22,83,15,0,0,131,131,1,-0.3625,-1.000,-0.467
